"User_ID","Pages_Viewed","Time_Spent_Minutes","Conversion"
224,70,502,"Yes"
616,361,614,"No"
746,208,610,"Yes"
323,341,235,"No"
430,185,76,"Yes"
254,83,181,"No"
332,296,92,"No"
447,348,832,"Yes"
196,112,66,"Yes"
143,54,860,"Yes"
119,350,467,"Yes"
685,301,781,"Yes"
799,207,710,"Yes"
673,298,791,"Yes"
793,402,280,"Yes"
394,79,708,"Yes"
532,16,15,"No"
812,421,765,"No"
170,206,694,"Yes"
461,149,123,"Yes"
441,18,547,"Yes"
606,184,204,"Yes"
542,311,24,"No"
28,369,510,"Yes"
164,73,130,"No"
540,223,856,"No"
504,274,429,"Yes"
537,430,616,"Yes"
114,458,263,"Yes"
296,465,109,"Yes"
567,373,385,"Yes"
805,500,881,"Yes"
694,365,448,"Yes"
596,7,592,"Yes"
350,170,64,"No"
152,174,646,"Yes"
35,431,946,"No"
348,397,707,"No"
28,394,90,"Yes"
111,140,888,"Yes"
592,269,654,"No"
115,155,6,"Yes"
993,296,730,"No"
518,466,614,"No"
29,404,438,"Yes"
785,491,94,"Yes"
793,1,737,"Yes"
929,105,580,"No"
158,185,329,"No"
668,115,128,"No"
909,188,828,"No"
996,265,842,"Yes"
646,360,361,"Yes"
731,102,187,"No"
3,446,197,"No"
942,328,777,"Yes"
518,132,889,"Yes"
895,412,693,"Yes"
20,402,71,"No"
813,212,826,"Yes"
348,41,704,"Yes"
952,208,752,"No"
430,152,971,"No"
325,423,728,"No"
320,100,286,"Yes"
133,126,935,"Yes"
312,97,103,"Yes"
134,423,519,"No"
432,3,468,"No"
337,156,599,"No"
247,284,140,"Yes"
767,477,389,"No"
855,403,243,"Yes"
470,164,735,"No"
88,320,493,"Yes"
779,302,9,"Yes"
389,444,351,"No"
420,312,59,"Yes"
88,496,891,"Yes"
559,287,463,"No"
170,160,328,"No"
371,209,138,"No"
603,1,695,"Yes"
858,103,561,"No"
902,198,706,"Yes"
767,477,45,"No"
581,312,852,"No"
976,183,589,"No"
724,171,541,"Yes"
931,409,404,"Yes"
308,183,235,"Yes"
852,441,622,"Yes"
940,68,262,"Yes"
426,469,365,"Yes"
986,3,947,"No"
1,472,108,"No"
283,313,113,"No"
194,135,711,"No"
733,311,857,"Yes"
156,445,977,"No"
844,96,220,"Yes"
377,298,674,"Yes"
660,254,168,"Yes"
983,351,39,"Yes"
770,358,399,"Yes"
728,434,127,"Yes"
10,454,967,"No"
419,6,730,"Yes"
860,258,379,"No"
548,364,954,"No"
516,218,558,"Yes"
87,308,777,"No"
514,77,293,"No"
740,482,4,"Yes"
642,480,18,"No"
643,138,103,"No"
349,299,821,"Yes"
697,7,109,"Yes"
818,469,558,"No"
787,20,529,"No"
996,63,999,"No"
768,479,463,"No"
975,187,917,"Yes"
368,366,969,"Yes"
202,209,146,"Yes"
451,154,23,"No"
814,335,466,"No"
326,44,536,"No"
846,255,76,"Yes"
82,495,90,"No"
22,71,761,"Yes"
888,156,306,"Yes"
921,496,966,"Yes"
777,121,453,"No"
341,193,26,"Yes"
838,46,57,"Yes"
908,111,379,"Yes"
241,238,894,"No"
143,214,788,"Yes"
561,181,307,"Yes"
152,477,311,"No"
540,438,811,"Yes"
730,172,370,"Yes"
745,332,220,"No"
816,484,138,"No"
933,170,615,"Yes"
807,57,642,"No"
382,80,509,"Yes"
137,210,47,"No"
375,363,527,"No"
967,234,733,"No"
753,242,983,"Yes"
214,187,625,"No"
323,246,702,"No"
299,478,613,"No"
657,330,349,"No"
98,276,240,"No"
76,222,153,"No"
538,70,300,"No"
29,400,590,"Yes"
167,9,47,"No"
584,100,284,"Yes"
457,200,699,"Yes"
229,148,798,"No"
367,400,303,"No"
642,162,778,"No"
445,325,934,"Yes"
786,14,619,"No"
724,459,548,"Yes"
634,185,344,"No"
374,222,833,"No"
989,124,208,"Yes"
749,443,490,"Yes"
942,279,263,"Yes"
731,400,557,"No"
469,476,22,"No"
902,56,656,"Yes"
769,300,218,"Yes"
661,214,264,"Yes"
139,98,464,"No"
35,442,200,"No"
150,58,593,"Yes"
702,244,245,"Yes"
961,217,640,"Yes"
98,398,351,"No"
8,216,2,"No"
723,278,868,"Yes"
996,8,116,"Yes"
781,32,741,"No"
479,433,402,"No"
5,259,551,"No"
470,499,173,"Yes"
323,389,500,"Yes"
715,335,711,"No"
945,24,813,"Yes"
30,228,902,"No"
805,310,237,"Yes"
798,55,880,"Yes"
568,352,237,"No"
701,292,440,"Yes"
638,492,444,"No"
393,41,182,"No"
283,88,845,"No"
690,242,732,"Yes"
388,265,74,"No"
720,419,275,"No"
422,136,584,"Yes"
336,186,33,"Yes"
54,410,521,"No"
201,71,734,"Yes"
452,34,593,"No"
743,397,715,"No"
660,461,123,"Yes"
931,184,648,"Yes"
112,477,162,"No"
762,133,866,"No"
681,500,39,"Yes"
945,425,993,"No"
440,119,119,"No"
622,47,367,"Yes"
937,37,354,"Yes"
34,301,348,"Yes"
339,15,242,"No"
150,89,136,"No"
237,485,202,"Yes"
10,17,845,"No"
576,201,470,"No"
377,203,158,"Yes"
626,125,404,"No"
852,126,663,"Yes"
580,235,71,"Yes"
892,247,511,"Yes"
642,482,139,"Yes"
271,148,313,"No"
554,285,408,"Yes"
460,404,160,"No"
871,172,785,"Yes"
969,276,946,"No"
116,413,519,"No"
745,253,416,"Yes"
632,46,96,"Yes"
875,428,449,"Yes"
615,202,137,"Yes"
938,157,574,"Yes"
255,345,431,"No"
955,472,919,"Yes"
548,150,122,"No"
625,136,965,"Yes"
412,24,888,"Yes"
446,143,592,"Yes"
658,346,598,"No"
76,490,113,"No"
872,472,940,"No"
190,146,49,"Yes"
281,250,517,"No"
854,235,500,"No"
428,421,719,"Yes"
856,157,374,"No"
881,421,586,"Yes"
777,467,876,"No"
845,246,334,"No"
590,347,569,"No"
961,452,513,"Yes"
357,301,173,"No"
160,407,736,"Yes"
896,135,899,"Yes"
160,60,866,"No"
402,203,500,"Yes"
73,255,213,"No"
288,292,612,"No"
45,57,87,"No"
492,376,508,"No"
402,412,596,"Yes"
273,356,704,"No"
943,433,129,"Yes"
864,153,956,"No"
311,193,12,"Yes"
193,441,634,"No"
378,397,577,"No"
831,246,307,"No"
802,191,249,"No"
171,404,813,"No"
281,208,122,"Yes"
970,456,315,"Yes"
280,105,641,"Yes"
271,99,412,"No"
523,209,966,"No"
692,342,882,"Yes"
608,261,862,"No"
556,403,321,"Yes"
361,391,919,"No"
533,355,93,"Yes"
411,273,2,"No"
11,441,968,"Yes"
635,258,671,"No"
835,269,888,"Yes"
585,383,764,"Yes"
516,214,541,"Yes"
292,260,797,"No"
973,373,531,"Yes"
132,476,295,"No"
433,401,933,"Yes"
199,117,541,"Yes"
868,123,592,"No"
440,366,320,"No"
384,155,971,"No"
731,237,915,"No"
72,352,320,"No"
595,118,642,"No"
483,305,848,"Yes"
246,316,799,"Yes"
676,175,313,"Yes"
414,243,506,"No"
923,446,194,"No"
374,91,219,"Yes"
672,119,416,"No"
654,89,946,"No"
555,132,391,"Yes"
980,94,715,"No"
605,485,667,"Yes"
529,226,183,"No"
119,242,588,"No"
948,294,711,"Yes"
279,23,656,"No"
359,462,468,"No"
900,379,477,"Yes"
940,267,480,"No"
922,462,534,"No"
883,219,360,"Yes"
385,6,820,"No"
22,326,435,"No"
329,46,953,"No"
277,438,472,"Yes"
61,215,471,"Yes"
750,148,572,"Yes"
214,117,428,"Yes"
518,252,602,"No"
606,416,592,"No"
69,69,602,"No"
687,15,404,"No"
257,429,618,"No"
662,297,546,"Yes"
983,108,412,"Yes"
468,410,754,"No"
970,258,121,"Yes"
56,30,708,"Yes"
582,124,100,"Yes"
554,89,196,"No"
313,258,421,"Yes"
776,448,776,"No"
496,61,233,"Yes"
878,338,325,"Yes"
714,261,497,"No"
727,262,275,"No"
944,395,587,"Yes"
648,185,66,"Yes"
893,64,457,"Yes"
443,157,907,"No"
237,90,741,"No"
785,370,604,"No"
404,431,966,"No"
808,59,904,"No"
787,113,790,"No"
841,295,236,"No"
86,440,147,"No"
689,265,725,"No"
381,220,846,"Yes"
773,82,418,"No"
524,76,909,"No"
749,4,383,"Yes"
777,74,238,"No"
563,493,196,"Yes"
112,390,916,"No"
863,46,867,"Yes"
575,82,279,"No"
177,14,33,"No"
757,492,824,"No"
351,46,459,"Yes"
512,457,62,"Yes"
972,411,734,"Yes"
35,408,452,"No"
752,292,64,"No"
941,215,886,"No"
42,188,82,"Yes"
949,190,993,"Yes"
818,433,679,"Yes"
221,97,131,"No"
243,222,796,"No"
524,157,158,"No"
943,67,479,"No"
884,13,877,"No"
974,331,747,"Yes"
477,165,609,"Yes"
338,8,695,"Yes"
661,297,982,"Yes"
766,27,540,"Yes"
827,226,243,"Yes"
561,162,865,"Yes"
66,331,140,"No"
279,59,476,"Yes"
90,106,256,"No"
492,23,43,"No"
376,230,818,"No"
713,264,999,"No"
176,246,361,"No"
318,318,507,"Yes"
736,163,192,"No"
154,327,309,"No"
468,30,934,"Yes"
116,188,895,"Yes"
219,213,632,"No"
205,343,222,"Yes"
686,482,871,"Yes"
574,245,301,"No"
263,133,238,"No"
783,257,682,"No"
685,162,627,"No"
392,19,713,"Yes"
942,356,622,"No"
146,76,439,"No"
23,339,467,"No"
190,260,318,"Yes"
857,5,914,"No"
749,313,492,"No"
342,468,735,"No"
895,284,821,"Yes"
849,101,12,"No"
450,466,85,"No"
620,259,208,"Yes"
42,108,898,"Yes"
425,131,562,"Yes"
191,337,262,"Yes"
382,236,739,"Yes"
939,271,60,"Yes"
346,360,408,"Yes"
865,484,500,"Yes"
427,325,697,"No"
501,202,283,"Yes"
326,30,669,"No"
170,216,535,"No"
283,63,690,"No"
978,451,81,"Yes"
212,373,396,"Yes"
711,438,88,"No"
337,448,946,"No"
184,88,42,"Yes"
410,480,201,"Yes"
659,205,463,"No"
641,349,655,"Yes"
142,406,86,"No"
26,453,879,"Yes"
805,207,238,"Yes"
768,403,654,"No"
853,369,152,"Yes"
377,276,823,"No"
458,109,685,"No"
256,438,49,"No"
688,340,140,"No"
214,360,778,"Yes"
160,338,229,"No"
802,159,846,"Yes"
883,85,834,"Yes"
529,327,390,"Yes"
87,61,521,"Yes"
867,12,515,"Yes"
777,83,503,"Yes"
729,469,642,"No"
978,144,269,"Yes"
192,395,276,"Yes"
191,436,949,"No"
865,70,332,"No"
587,52,108,"Yes"
525,414,719,"Yes"
395,427,355,"Yes"
845,500,651,"No"
624,335,245,"Yes"
4,290,33,"Yes"
451,460,107,"Yes"
204,285,488,"Yes"
584,7,946,"No"
186,409,614,"No"
203,10,238,"No"
455,97,156,"No"
656,272,640,"Yes"
757,70,224,"Yes"
941,85,269,"No"
88,238,900,"Yes"
419,292,581,"Yes"
138,19,89,"No"
700,492,976,"No"
471,48,973,"No"
483,241,393,"Yes"
928,443,140,"No"
774,221,26,"No"
598,460,823,"Yes"
151,13,942,"No"
425,128,573,"No"
285,347,812,"No"
328,472,206,"Yes"
818,438,215,"Yes"
466,44,275,"Yes"
112,32,627,"Yes"
512,353,32,"Yes"
111,107,809,"No"
994,485,949,"No"
193,370,721,"Yes"
221,448,759,"Yes"
610,76,743,"No"
981,168,803,"No"
165,468,428,"No"
218,489,732,"No"
408,224,979,"Yes"
412,10,25,"No"
902,81,119,"No"
363,292,945,"Yes"
784,5,122,"Yes"
828,471,400,"Yes"
561,68,788,"Yes"
629,438,497,"No"
356,138,651,"No"
899,412,256,"Yes"
682,343,743,"Yes"
414,375,37,"No"
982,186,797,"Yes"
835,494,442,"No"
213,457,761,"No"
911,166,796,"No"
524,492,410,"Yes"
676,296,264,"Yes"
629,59,544,"Yes"
283,5,49,"No"
829,397,624,"No"
146,10,773,"No"
567,251,940,"Yes"
783,200,983,"Yes"
50,424,359,"No"
469,362,599,"Yes"
807,351,762,"Yes"
433,173,892,"Yes"
871,347,40,"No"
700,1,337,"No"
961,359,895,"Yes"
431,418,320,"No"
497,55,25,"No"
421,405,943,"No"
140,344,1000,"Yes"
765,294,851,"Yes"
257,481,81,"No"
19,46,124,"No"
664,304,953,"Yes"
387,328,859,"No"
456,236,54,"No"
495,389,157,"Yes"
772,185,502,"Yes"
51,288,228,"No"
782,307,178,"No"
96,201,500,"No"
745,412,609,"No"
11,336,902,"Yes"
281,245,1,"Yes"
740,198,12,"No"
509,174,197,"No"
513,498,76,"Yes"
809,492,332,"Yes"
968,494,213,"Yes"
541,165,629,"No"
724,52,5,"No"
728,124,849,"No"
158,300,84,"No"
423,49,778,"Yes"
102,326,367,"Yes"
590,189,636,"Yes"
569,342,681,"No"
853,337,678,"No"
977,465,938,"Yes"
248,489,184,"Yes"
218,65,213,"Yes"
625,230,283,"No"
251,82,851,"Yes"
870,444,621,"No"
192,116,429,"No"
254,411,742,"Yes"
277,253,57,"Yes"
287,273,354,"No"
63,394,259,"Yes"
349,422,379,"Yes"
769,189,412,"No"
248,462,112,"Yes"
850,395,281,"No"
167,215,224,"Yes"
621,251,225,"No"
163,487,394,"Yes"
223,237,815,"No"
163,5,151,"No"
787,181,812,"No"
708,472,346,"No"
239,344,308,"No"
552,77,510,"Yes"
423,413,653,"Yes"
295,140,247,"Yes"
394,379,92,"No"
441,410,653,"Yes"
5,188,970,"Yes"
489,27,487,"Yes"
676,328,628,"No"
664,482,39,"No"
525,312,117,"No"
712,323,739,"Yes"
579,77,24,"Yes"
672,124,551,"No"
994,129,822,"No"
579,77,854,"Yes"
930,37,539,"Yes"
934,362,995,"No"
908,180,426,"Yes"
850,60,948,"Yes"
368,26,539,"Yes"
459,242,889,"No"
230,44,489,"Yes"
310,491,511,"No"
733,107,944,"Yes"
104,452,299,"No"
247,390,461,"Yes"
293,341,94,"Yes"
192,278,424,"No"
876,234,759,"Yes"
706,143,576,"Yes"
72,165,465,"Yes"
545,452,498,"No"
751,256,836,"Yes"
715,488,751,"Yes"
13,20,963,"No"
108,270,15,"No"
936,9,167,"No"
12,179,658,"Yes"
972,115,990,"No"
475,69,524,"Yes"
840,159,184,"Yes"
670,17,192,"No"
772,493,118,"No"
75,27,105,"Yes"
108,131,148,"No"
79,29,606,"Yes"
935,460,256,"Yes"
458,52,693,"Yes"
11,45,677,"No"
964,112,528,"Yes"
158,373,213,"No"
239,182,753,"No"
773,109,953,"Yes"
793,92,827,"Yes"
148,194,503,"Yes"
494,122,174,"No"
853,463,597,"Yes"
791,31,105,"Yes"
886,321,890,"Yes"
313,92,433,"No"
817,316,682,"No"
278,46,167,"No"
575,220,896,"No"
690,214,210,"Yes"
216,239,988,"Yes"
604,166,942,"No"
6,391,880,"Yes"
854,68,515,"No"
634,408,481,"No"
32,159,767,"Yes"
458,457,580,"Yes"
750,249,631,"No"
883,188,646,"No"
943,342,386,"No"
915,159,529,"No"
229,292,49,"No"
585,446,754,"Yes"
694,301,491,"Yes"
538,477,24,"No"
776,7,337,"No"
717,73,814,"Yes"
446,68,277,"Yes"
936,326,514,"No"
795,282,237,"Yes"
555,174,810,"No"
940,123,466,"No"
202,197,426,"No"
752,382,300,"No"
60,6,605,"No"
360,425,772,"Yes"
280,29,969,"No"
326,479,734,"Yes"
919,463,122,"No"
59,60,359,"No"
668,355,765,"Yes"
293,67,155,"Yes"
249,159,257,"Yes"
860,177,709,"Yes"
875,354,587,"No"
999,467,193,"Yes"
687,249,781,"Yes"
741,29,802,"Yes"
44,420,649,"Yes"
780,183,556,"No"
152,30,838,"No"
915,300,483,"No"
789,279,370,"Yes"
402,105,370,"Yes"
515,448,217,"No"
413,35,238,"Yes"
822,228,943,"Yes"
848,179,915,"No"
941,114,469,"Yes"
1000,356,912,"No"
456,227,782,"Yes"
237,127,384,"No"
672,98,646,"Yes"
952,178,597,"No"
772,387,877,"No"
828,437,670,"Yes"
567,371,828,"No"
637,359,549,"No"
806,374,561,"Yes"
67,496,638,"Yes"
966,1,302,"Yes"
568,89,183,"Yes"
738,384,703,"Yes"
452,375,410,"No"
313,220,992,"Yes"
821,179,856,"Yes"
421,413,306,"No"
869,332,120,"No"
567,211,337,"No"
461,293,855,"No"
934,189,543,"Yes"
58,94,146,"Yes"
30,425,747,"Yes"
466,448,507,"No"
104,110,857,"Yes"
161,438,764,"No"
637,90,333,"No"
498,419,215,"Yes"
25,447,545,"No"
206,128,758,"No"
799,373,111,"Yes"
944,340,237,"Yes"
211,310,752,"Yes"
854,56,179,"Yes"
959,255,904,"No"
259,153,73,"Yes"
645,1,462,"No"
741,141,61,"Yes"
989,114,3,"Yes"
998,247,585,"No"
185,232,961,"Yes"
863,310,71,"Yes"
77,146,271,"No"
16,75,388,"No"
313,57,278,"Yes"
530,9,382,"No"
482,233,372,"No"
969,240,23,"Yes"
761,351,305,"Yes"
695,338,274,"Yes"
224,386,352,"Yes"
690,310,663,"Yes"
237,491,916,"No"
341,413,861,"Yes"
504,72,591,"Yes"
601,123,723,"No"
726,62,362,"No"
718,81,275,"Yes"
516,443,549,"Yes"
230,81,451,"No"
841,46,853,"No"
150,65,826,"No"
323,370,969,"Yes"
629,464,214,"Yes"
305,440,321,"Yes"
419,120,92,"No"
224,34,874,"No"
534,117,6,"No"
879,134,418,"No"
573,449,485,"No"
93,252,221,"No"
79,343,98,"No"
158,167,645,"No"
12,318,773,"No"
259,455,407,"No"
1000,372,976,"No"
239,142,681,"No"
697,284,942,"Yes"
894,396,897,"No"
271,426,327,"No"
950,436,656,"Yes"
152,41,99,"Yes"
10,403,24,"Yes"
86,154,380,"No"
357,397,692,"No"
65,444,153,"Yes"
970,380,532,"No"
118,371,973,"No"
643,481,333,"Yes"
632,202,735,"Yes"
694,14,670,"No"
718,254,816,"No"
951,408,136,"Yes"
764,76,441,"Yes"
108,217,942,"No"
106,202,645,"No"
814,15,652,"Yes"
157,161,110,"No"
440,249,153,"Yes"
232,198,679,"No"
207,231,191,"No"
400,478,861,"Yes"
694,417,788,"Yes"
30,131,906,"No"
606,307,700,"Yes"
306,449,233,"Yes"
585,364,866,"No"
172,169,935,"No"
645,84,227,"Yes"
212,106,56,"Yes"
212,354,525,"No"
201,301,160,"Yes"
157,495,53,"No"
45,100,423,"No"
330,99,982,"Yes"
498,378,86,"No"
345,340,524,"Yes"
520,371,193,"No"
628,365,945,"No"
368,451,311,"Yes"
650,295,822,"No"
822,164,932,"No"
88,305,990,"No"
297,108,664,"Yes"
250,21,498,"Yes"
981,375,575,"No"
382,286,416,"Yes"
701,445,756,"No"
675,111,896,"No"
216,276,350,"Yes"
39,231,313,"No"
365,208,135,"Yes"
314,1,225,"No"
419,68,153,"Yes"
50,204,153,"Yes"
892,294,315,"No"
391,206,283,"Yes"
176,269,678,"Yes"
973,90,429,"Yes"
677,423,508,"No"
716,115,779,"No"
105,386,770,"No"
601,301,715,"Yes"
32,453,798,"No"
356,374,351,"Yes"
34,434,185,"No"
234,330,414,"Yes"
237,145,528,"Yes"
376,261,157,"Yes"
833,336,458,"No"
375,424,444,"No"
788,436,197,"Yes"
996,198,386,"No"
596,397,369,"Yes"
668,136,143,"Yes"
9,495,195,"No"
359,96,196,"Yes"
42,372,735,"No"
984,12,218,"No"
427,55,987,"No"
163,45,829,"No"
823,382,624,"No"
22,283,496,"No"
293,177,997,"No"
181,64,510,"Yes"
413,64,669,"No"
580,219,249,"Yes"
110,430,749,"Yes"
968,52,562,"Yes"
973,320,46,"No"
143,182,229,"Yes"
972,237,384,"Yes"
844,280,574,"No"
931,207,612,"Yes"
286,308,877,"Yes"
58,478,842,"Yes"
443,145,180,"Yes"
638,469,523,"Yes"
188,451,282,"No"
202,221,485,"Yes"
359,8,895,"No"
140,412,657,"No"
751,27,923,"No"
58,92,646,"Yes"
966,88,98,"No"
924,367,364,"No"
721,39,764,"Yes"
434,329,972,"Yes"
898,18,596,"Yes"
599,464,597,"Yes"
756,181,201,"Yes"
393,232,576,"No"
97,146,701,"No"
12,188,679,"Yes"
688,165,32,"Yes"
417,39,793,"No"
187,471,608,"Yes"
990,476,69,"Yes"
121,340,988,"Yes"
961,24,211,"No"
528,316,101,"No"
982,283,174,"Yes"
26,82,984,"Yes"
142,7,43,"No"
420,216,136,"Yes"
249,252,361,"No"
88,232,412,"No"
109,434,147,"No"
190,182,377,"No"
580,427,953,"Yes"
540,489,425,"Yes"
619,60,346,"No"
535,243,602,"Yes"
153,293,264,"Yes"
795,31,922,"Yes"
527,389,434,"Yes"
583,326,803,"No"
303,77,542,"Yes"
42,414,629,"No"
296,36,992,"No"
599,500,753,"Yes"
405,416,875,"No"
633,440,302,"No"
975,130,845,"No"
451,302,53,"No"
842,482,382,"Yes"
61,488,827,"No"
762,150,60,"Yes"
288,99,317,"No"
413,368,939,"Yes"
922,319,692,"No"
150,248,266,"No"
196,345,753,"Yes"
419,215,263,"No"
447,33,413,"Yes"
5,487,754,"Yes"
136,329,45,"Yes"
389,400,380,"Yes"
927,270,376,"No"
837,473,455,"Yes"
592,139,596,"No"
617,179,432,"No"
560,224,104,"Yes"
435,168,261,"No"
858,457,483,"Yes"
654,227,192,"No"
657,431,674,"No"
304,43,282,"No"
897,215,998,"Yes"
958,134,857,"Yes"
417,278,918,"Yes"
468,379,24,"No"
169,375,791,"No"
493,22,428,"Yes"
70,386,123,"No"
842,382,752,"No"
282,339,443,"No"
804,272,413,"Yes"
82,55,456,"No"
627,397,795,"Yes"
555,110,530,"Yes"
401,17,287,"No"
563,377,616,"Yes"
524,345,694,"No"
22,28,52,"Yes"
488,484,159,"Yes"
618,109,640,"No"
704,131,96,"No"
629,176,603,"Yes"
534,331,151,"Yes"
13,159,127,"No"
560,433,888,"No"
288,18,887,"No"
437,52,521,"No"
450,174,988,"Yes"
528,3,692,"No"
556,123,201,"Yes"
14,114,953,"Yes"
329,112,600,"Yes"
186,176,333,"Yes"
501,487,687,"No"
727,93,509,"No"
982,481,377,"Yes"
943,398,72,"No"
260,14,367,"Yes"
926,310,418,"Yes"
749,114,192,"No"
604,146,317,"Yes"
185,466,719,"Yes"
425,126,54,"Yes"
311,185,153,"Yes"
291,277,697,"No"
641,52,963,"No"
774,456,217,"Yes"
786,220,673,"No"
883,161,56,"No"
651,337,701,"No"
678,14,725,"Yes"
73,281,88,"No"
300,276,810,"No"
621,402,155,"Yes"
527,62,165,"No"
732,311,365,"No"
656,271,609,"Yes"
379,44,333,"No"
496,400,836,"No"
638,72,84,"Yes"
234,86,677,"Yes"
352,244,440,"No"
917,397,141,"No"
962,490,26,"Yes"
902,318,92,"Yes"
535,100,326,"Yes"
175,357,894,"No"
262,154,312,"No"
137,303,754,"No"
997,324,654,"No"
391,400,906,"Yes"
682,277,293,"No"
751,446,562,"Yes"
852,256,533,"No"
111,348,243,"Yes"
123,102,21,"No"
770,218,764,"No"
249,358,301,"No"
471,168,714,"No"
907,32,955,"Yes"
691,356,91,"Yes"
353,331,651,"No"
452,79,523,"No"
534,314,936,"Yes"
491,131,264,"No"
165,432,64,"Yes"
977,326,477,"No"
568,447,786,"Yes"
782,75,272,"No"
833,166,851,"Yes"
193,383,676,"No"
209,37,699,"Yes"
957,113,756,"No"
295,64,501,"No"
168,215,809,"No"
54,142,12,"No"
208,397,194,"Yes"
409,331,357,"Yes"
967,53,27,"No"
135,323,531,"No"
536,122,286,"No"
950,356,685,"No"
691,291,671,"Yes"
121,56,644,"Yes"
817,236,286,"Yes"
100,183,465,"No"
801,10,328,"Yes"
100,381,491,"No"
371,471,688,"Yes"
385,117,186,"Yes"
76,32,734,"Yes"
761,239,197,"Yes"
150,237,953,"Yes"
645,219,927,"No"
459,470,448,"Yes"
289,240,775,"No"
226,274,140,"Yes"
855,95,465,"No"
259,101,901,"No"
573,403,593,"Yes"
373,381,680,"Yes"
629,366,719,"Yes"
93,449,406,"Yes"
733,208,613,"Yes"
84,132,557,"Yes"
531,369,43,"Yes"
98,436,244,"No"
407,33,555,"Yes"
731,272,828,"No"
919,59,298,"Yes"
386,373,374,"No"
559,490,181,"No"
619,259,834,"No"
387,396,386,"No"
992,125,885,"Yes"
756,285,746,"No"
877,159,976,"No"
498,215,481,"Yes"
655,100,255,"Yes"
402,430,1,"No"
181,249,510,"No"
308,234,83,"No"
143,157,236,"Yes"
590,160,120,"No"
697,444,393,"Yes"
213,212,716,"Yes"
862,349,905,"No"
956,397,936,"No"
861,143,903,"No"
798,346,564,"No"
93,215,107,"Yes"
753,395,639,"No"
583,286,773,"Yes"
26,431,787,"Yes"
849,300,982,"No"
216,462,269,"No"
357,427,424,"No"
743,125,414,"Yes"
360,448,865,"Yes"
294,212,795,"Yes"
233,495,90,"No"
637,455,378,"Yes"
928,333,920,"Yes"
281,325,44,"Yes"
40,141,625,"Yes"
886,216,915,"No"
1000,330,514,"No"
602,10,916,"No"
927,286,748,"No"
343,338,332,"Yes"
385,285,533,"Yes"
978,201,327,"No"
437,330,375,"No"
902,242,235,"No"
384,184,627,"Yes"
662,125,842,"No"
795,231,671,"No"
242,272,749,"No"
48,262,735,"No"
462,295,90,"No"
476,392,676,"Yes"
311,147,747,"Yes"
212,16,259,"No"
150,487,383,"No"
409,264,624,"Yes"
865,238,287,"No"
172,79,958,"No"
576,371,402,"Yes"
486,367,288,"Yes"
932,434,25,"No"
984,403,835,"Yes"
127,357,844,"Yes"
380,141,423,"Yes"
921,91,518,"No"
816,88,260,"Yes"
210,411,524,"Yes"
900,190,490,"Yes"
12,296,165,"Yes"
331,134,479,"No"
490,369,903,"Yes"
974,282,336,"No"
569,478,175,"No"
151,30,47,"No"
854,234,454,"No"
15,401,193,"Yes"
64,195,421,"No"
663,460,854,"No"
378,129,224,"Yes"
417,279,538,"No"
246,365,309,"No"
644,113,186,"Yes"
604,69,850,"No"
393,235,915,"Yes"
544,181,214,"Yes"
430,106,416,"No"
847,479,165,"Yes"
369,252,807,"No"
476,76,619,"No"
204,460,56,"No"
960,107,48,"Yes"
237,392,749,"No"
848,203,304,"No"
544,317,507,"No"
127,235,895,"Yes"
360,397,53,"No"
982,268,325,"Yes"
348,238,851,"No"
115,389,889,"Yes"
629,100,24,"No"
86,288,316,"Yes"
663,278,718,"No"
725,204,523,"Yes"
788,14,684,"No"
79,43,834,"Yes"
877,165,691,"No"
246,190,226,"No"
568,104,1000,"Yes"
907,304,684,"Yes"
51,182,599,"Yes"
720,96,417,"No"
538,203,235,"No"
665,15,373,"Yes"
400,160,171,"No"
288,365,958,"No"
591,413,278,"Yes"
754,179,427,"No"
567,55,788,"Yes"
609,87,302,"No"
683,86,549,"No"
743,242,595,"Yes"
501,352,967,"Yes"
960,359,820,"Yes"
18,421,144,"Yes"
622,249,341,"Yes"
176,175,515,"Yes"
243,196,131,"No"
15,94,258,"No"
926,277,759,"No"
481,455,360,"Yes"
509,18,200,"Yes"
518,214,46,"No"
316,455,381,"No"
364,482,130,"Yes"
866,51,134,"Yes"
657,293,236,"Yes"
558,264,292,"No"
69,287,108,"Yes"
600,121,495,"Yes"
812,41,791,"No"
996,84,557,"No"
245,131,362,"Yes"
300,177,689,"Yes"
264,388,33,"No"
332,367,327,"Yes"
51,383,135,"No"
698,25,450,"No"
114,383,164,"Yes"
912,186,181,"Yes"
84,283,729,"No"
107,61,57,"Yes"
218,406,621,"Yes"
276,265,347,"Yes"
204,465,684,"No"
727,219,522,"Yes"
39,457,22,"No"
212,360,206,"No"
81,3,98,"No"
466,418,218,"No"
728,382,170,"Yes"
647,130,918,"Yes"
73,452,820,"Yes"
917,425,473,"No"
256,458,127,"Yes"
436,300,765,"No"
199,335,646,"No"
671,392,497,"No"
552,72,275,"No"
781,294,930,"No"
978,12,146,"No"
413,198,126,"No"
970,394,984,"No"
549,299,934,"No"
298,252,794,"Yes"
882,347,586,"Yes"
461,218,121,"No"
137,456,882,"No"
7,252,916,"Yes"
645,437,186,"No"
65,99,328,"Yes"
354,314,974,"No"
465,366,920,"Yes"
933,321,475,"No"
755,426,16,"No"
